sales_id,customer_id,product_id,store_id,quantity,discount,date,total_amount
501,42,30,13,3,0.34,2025-02-10,83.68
502,186,25,18,2,12.26,2025-01-17,404.92
503,167,84,5,3,27.72,2025-01-29,79.06
504,142,5,13,2,3.36,2024-08-16,158.93
505,122,65,4,2,15.49,2025-01-05,243.49
506,133,94,17,3,23.6,2024-08-22,648.25
507,163,49,3,1,28.28,2024-11-13,197.67
508,75,3,17,3,22.4,2024-07-04,855.17
509,146,45,11,1,21.62,2024-11-18,104.32
510,76,14,20,2,24.79,2025-04-26,165.63
511,9,30,4,2,13.39,2024-12-27,48.48
512,74,68,2,1,24.18,2024-11-06,304.86
513,186,18,20,2,0.24,2025-03-01,528.23
514,145,62,16,1,27.74,2024-12-26,100.67
515,7,37,18,1,13.3,2024-07-10,135.06
516,174,25,8,2,16.6,2025-01-29,384.89
517,141,48,3,4,7.65,2024-07-21,969.42
518,168,65,9,1,22.28,2025-05-21,111.96
519,170,53,20,3,2.3,2025-04-01,1377.72
520,137,79,6,3,26.18,2024-08-22,404.03
521,178,73,10,2,24.84,2025-03-09,11.62
522,27,15,10,4,6.48,2025-06-18,355.38
523,122,49,13,2,24.28,2025-03-21,417.4
524,194,88,17,4,23.59,2025-01-18,979.85
525,5,68,9,1,18.97,2024-12-12,325.81
526,29,12,17,1,11.21,2025-06-13,430.73
527,165,59,9,1,8.14,2024-07-03,25.16
528,166,37,9,1,6.95,2025-02-17,144.95
529,83,61,1,3,9.56,2024-12-10,535.59
530,136,43,2,3,27.11,2025-04-10,48.15
531,109,70,16,2,2.33,2025-06-01,964.02
532,65,39,1,4,24.87,2025-05-24,1032.89
533,86,56,10,1,10.47,2025-06-16,413.03
534,145,63,18,1,15.65,2025-04-25,350.25
535,71,46,8,4,23.83,2025-01-13,1014.43
536,45,88,11,4,26.53,2025-03-03,942.15
537,132,11,2,2,10.34,2025-05-06,27.24
538,36,62,8,4,13.86,2024-10-05,480.04
539,70,77,8,1,12.44,2025-03-21,338.66
540,159,98,17,1,0.4,2025-05-15,215.76
541,19,25,15,1,8.88,2024-07-14,210.26
542,189,71,17,1,13.78,2024-12-08,333.9
543,108,52,13,1,12.33,2024-08-17,340.76
544,182,4,19,2,21.66,2024-08-24,472.14
545,167,59,5,1,11.54,2024-11-13,24.23
546,91,72,12,2,14.68,2024-09-10,176.37
547,90,20,1,1,12.89,2025-05-14,129.93
548,19,93,5,3,22.22,2024-07-07,890.4
549,39,63,8,3,25.89,2025-06-05,923.18
550,126,54,13,3,15.96,2025-02-16,1129.35
551,195,74,8,3,23.68,2025-05-23,935.65
552,173,98,11,2,8.9,2024-07-04,394.7
553,141,57,1,2,16.24,2024-08-09,81.75
554,126,90,13,4,10.36,2024-08-24,856.06
555,58,41,19,1,12.43,2024-11-15,57.28
556,148,3,3,3,21.97,2024-10-25,859.91
557,200,6,17,2,26.45,2024-07-25,120.95
558,61,5,5,1,3.64,2025-02-01,79.24
559,127,5,20,1,19.04,2025-02-09,66.57
560,105,54,8,2,17.46,2024-09-27,739.46
561,167,47,14,3,3.55,2024-10-30,460.93
562,1,87,4,4,6.36,2024-09-25,1371.49
563,131,49,11,1,9.33,2025-04-27,249.9
564,92,9,20,4,5.01,2025-01-25,1149.57
565,190,99,15,3,7.31,2024-07-27,48.88
566,191,20,19,3,8.03,2024-08-12,411.55
567,113,61,7,4,10.07,2024-08-22,710.09
568,153,35,19,3,22.48,2024-09-15,1123.24
569,56,50,19,1,17.16,2024-07-21,79.94
570,161,82,11,4,29.59,2024-07-15,883.03
571,166,62,5,3,12.44,2024-08-25,365.97
572,117,17,5,4,22.62,2024-10-25,481.61
573,134,88,8,1,26.14,2024-09-30,236.79
574,58,3,10,3,20.37,2025-02-14,877.54
575,44,32,6,1,12.36,2025-06-06,78.36
576,173,99,15,3,22.61,2025-02-24,40.82
577,160,13,16,2,6.11,2025-03-14,783.16
578,173,89,17,3,9.83,2025-01-22,1201.52
579,61,73,8,4,16.4,2025-05-12,25.85
580,47,68,8,3,17.26,2024-10-25,998.07
581,149,14,9,1,0.66,2024-09-04,109.38
582,80,98,2,1,28.35,2025-05-09,155.22
583,118,11,15,3,20.9,2025-05-20,36.05
584,164,56,18,4,14.87,2025-01-04,1570.92
585,147,67,3,2,27.99,2025-02-19,107.67
586,20,92,17,4,13.17,2024-11-30,1243.61
587,185,29,4,2,29.41,2024-09-26,421.07
588,146,9,4,1,15.37,2025-01-30,256.05
589,47,67,14,4,3.43,2025-06-01,288.78
590,49,25,9,2,22.94,2024-08-07,355.63
591,14,98,9,3,20.37,2025-06-07,517.51
592,143,76,18,1,23.19,2024-08-05,281.02
593,159,42,10,3,28.54,2025-04-18,536.19
594,1,9,4,1,23.29,2024-10-24,232.09
595,117,79,12,4,18.34,2025-04-25,595.92
596,54,40,8,4,25.72,2025-03-03,662.22
597,118,25,2,1,20.2,2024-10-12,184.14
598,3,5,13,1,12.24,2025-02-01,72.17
599,144,11,16,1,26.57,2025-02-13,11.15
600,185,59,2,4,6.66,2025-06-02,102.26
601,12,98,11,2,21.44,2024-12-06,340.37
602,74,88,10,3,26.45,2024-12-10,707.38
603,16,79,15,3,21.94,2024-12-22,427.24
604,200,38,17,4,20.92,2024-07-05,168.76
605,102,72,8,3,22.58,2025-05-19,240.06
606,152,5,18,1,13.95,2025-02-03,70.76
607,156,48,9,2,26.23,2024-07-09,387.19
608,117,90,8,3,6.1,2025-01-02,672.56
609,8,18,14,2,3.82,2025-06-27,509.27
610,122,70,18,1,8.57,2025-04-20,451.22
611,92,37,20,3,15.95,2024-09-21,392.8
612,164,60,20,4,15.32,2024-08-04,562.41
613,90,48,12,2,24.62,2024-11-16,395.64
614,136,77,19,1,12.14,2024-10-01,339.82
615,186,28,14,2,14.53,2024-08-19,443.67
616,60,69,17,3,0.4,2024-10-07,125.2
617,178,77,3,3,12.29,2024-08-27,1017.73
618,28,81,7,4,19.43,2025-04-11,1393.02
619,101,40,17,1,0.47,2025-01-04,221.83
620,41,45,12,1,8.43,2025-06-26,121.88
621,192,96,9,4,6.24,2024-07-10,935.46
622,155,62,15,4,1.26,2024-07-21,550.26
623,191,93,18,1,14.38,2025-02-23,326.72
624,145,58,13,2,5.45,2024-10-29,192.9
625,161,67,8,2,22.29,2024-10-29,116.19
626,157,56,14,4,25.44,2024-11-06,1375.87
627,141,40,8,2,16.37,2024-11-17,372.79
628,46,98,14,1,29.45,2025-02-18,152.83
629,35,40,7,3,13.51,2024-07-13,578.31
630,134,91,12,3,15.4,2025-06-08,162.94
631,82,77,11,2,29.68,2024-10-29,543.97
632,115,33,11,4,6.95,2025-03-18,138.46
633,197,6,13,4,28.28,2024-08-21,235.87
634,47,88,18,4,1.29,2025-03-23,1265.82
635,153,19,2,4,13.39,2024-12-09,758.05
636,194,80,15,4,2.1,2024-08-08,244.2
637,10,40,20,2,21.88,2024-11-10,348.23
638,56,92,18,3,18.25,2024-08-25,878.14
639,30,97,15,3,21.2,2024-12-15,623.5
640,109,59,19,2,11.23,2025-04-27,48.63
641,5,59,12,4,11.08,2024-08-18,97.42
642,119,48,13,2,1.36,2025-01-07,517.72
643,33,41,11,3,10.5,2024-08-21,175.63
644,118,13,5,1,27.88,2024-09-30,300.78
645,65,45,1,2,11.38,2025-04-24,235.91
646,146,89,3,4,24.94,2025-04-29,1333.58
647,177,53,19,3,25.27,2025-05-26,1053.81
648,11,42,7,3,11.2,2025-04-15,666.29
649,85,100,12,3,18.96,2024-09-12,142.01
650,26,63,15,3,2.86,2025-01-29,1210.06
651,63,27,5,4,3.11,2024-07-13,402.44
652,86,38,15,1,1.46,2024-09-03,52.57
653,59,60,8,3,17.43,2024-07-07,411.3
654,27,7,10,2,12.78,2024-10-14,58.87
655,177,5,16,1,16.44,2025-06-14,68.71
656,161,45,8,3,15.63,2024-07-11,336.89
657,98,58,1,1,10.51,2024-10-23,91.29
658,105,31,12,2,20.32,2024-10-14,487.21
659,99,23,5,3,22.76,2024-07-15,346.68
660,129,42,3,2,0.44,2024-09-22,498.02
661,149,10,1,4,6.22,2025-03-21,1333.55
662,55,32,4,3,21.4,2025-03-14,210.83
663,6,53,8,3,11.6,2025-03-12,1246.57
664,197,30,3,3,19.87,2025-05-17,67.29
665,95,39,10,3,10.41,2025-06-23,923.76
666,133,31,2,4,11.72,2024-12-24,1079.59
667,102,82,11,3,4.76,2025-02-15,895.82
668,3,100,10,1,7.75,2025-05-16,53.88
669,181,2,14,3,18.16,2025-05-08,1167.69
670,23,78,7,4,12.99,2025-04-22,144.96
671,53,77,2,3,23.23,2024-11-29,890.79
672,165,93,9,1,25.58,2024-09-24,283.98
673,83,12,16,4,16.25,2025-01-27,1625.12
674,145,39,13,4,22.75,2024-08-14,1062.03
675,85,66,9,1,9.21,2024-07-03,248.43
676,78,96,20,1,12.45,2024-10-27,218.38
677,110,13,4,1,21.38,2024-10-10,327.89
678,1,46,10,1,11.59,2025-06-19,294.36
679,51,27,12,1,17.66,2024-09-09,85.5
680,173,17,17,4,5.56,2025-05-24,587.79
681,4,95,14,4,17.99,2025-06-02,1268.3
682,190,98,14,3,25.85,2024-10-18,481.89
683,193,60,2,3,26.06,2025-03-31,368.31
684,113,64,20,2,21.73,2024-09-10,284.26
685,32,88,11,3,22.37,2025-02-09,746.62
686,34,35,16,3,16.74,2024-11-28,1206.41
687,92,70,19,1,17.54,2025-05-17,406.95
688,95,83,6,1,4.01,2024-10-23,162.02
689,72,30,19,3,13.32,2024-09-23,72.79
690,39,71,5,2,13.52,2024-07-07,669.8
691,154,74,4,1,28.75,2025-05-13,291.16
692,162,96,15,3,12.93,2025-02-04,651.54
693,182,98,4,3,16.48,2025-02-01,542.79
694,118,63,20,4,16.0,2024-12-06,1395.17
695,3,28,10,2,19.1,2025-03-21,419.95
696,123,60,3,4,22.45,2025-03-21,515.06
697,50,79,5,2,6.75,2024-11-29,340.25
698,12,94,6,1,15.86,2025-03-27,237.97
699,193,37,8,2,24.78,2024-08-11,234.36
700,54,93,7,3,13.89,2024-10-21,985.76
701,133,22,10,3,8.35,2025-04-24,203.6
702,57,68,6,2,19.64,2025-02-24,646.24
703,145,20,14,2,24.71,2025-01-25,224.61
704,112,96,4,2,1.89,2025-03-03,489.43
705,47,100,13,4,23.3,2025-04-25,179.2
706,151,68,20,2,24.65,2024-07-20,605.95
707,85,91,17,1,13.85,2024-10-29,55.31
708,142,64,7,4,29.5,2024-08-12,512.08
709,66,17,4,4,23.6,2025-01-14,475.51
710,75,12,14,2,23.21,2025-03-09,745.03
711,179,22,3,1,22.44,2025-02-21,57.43
712,103,17,5,4,4.52,2025-04-11,594.27
713,166,10,16,3,6.52,2025-06-20,996.96
714,192,65,20,4,13.92,2024-07-07,496.03
715,38,22,4,2,7.92,2024-08-18,136.37
716,50,90,2,1,12.46,2024-12-15,209.0
717,98,82,18,2,26.65,2024-09-08,459.95
718,82,50,19,3,24.73,2024-12-26,217.91
719,30,14,19,3,18.9,2024-08-31,267.9
720,79,64,17,3,25.74,2024-10-18,404.55
721,91,47,14,2,23.51,2024-08-29,243.7
722,179,29,19,4,12.87,2025-04-14,1039.46
723,191,76,13,2,6.03,2024-10-22,687.6
724,52,36,12,1,15.43,2025-02-17,342.64
725,166,99,6,4,22.09,2025-05-26,54.79
726,79,52,4,3,13.09,2024-12-18,1013.43
727,30,76,19,2,20.0,2024-10-11,585.38
728,106,7,16,3,2.83,2025-03-09,98.38
729,51,29,13,3,22.44,2025-06-22,693.97
730,81,11,4,1,24.38,2025-04-04,11.49
731,133,33,17,4,21.21,2024-07-12,117.24
732,29,6,1,1,29.02,2025-06-13,58.36
733,132,79,18,1,24.8,2025-03-23,137.19
734,138,32,20,1,27.09,2024-08-12,65.19
735,184,51,17,3,28.01,2025-05-14,1047.32
736,145,75,15,1,24.04,2025-01-25,269.57
737,74,58,11,1,20.23,2024-12-01,81.37
738,17,87,13,4,0.17,2024-09-05,1462.15
739,84,26,1,4,13.97,2024-10-03,1354.66
740,69,98,17,1,17.13,2024-08-21,179.52
741,34,46,6,4,9.12,2024-11-21,1210.34
742,6,98,4,4,9.54,2025-05-03,783.85
743,53,29,20,1,28.83,2024-11-15,212.26
744,194,4,16,3,26.75,2024-09-06,662.19
745,126,81,15,1,25.48,2024-11-04,322.11
746,43,99,15,4,12.18,2025-03-07,61.76
747,115,13,6,3,0.41,2025-06-03,1246.05
748,111,39,15,2,2.41,2024-09-20,670.83
749,151,15,14,3,9.37,2024-09-18,258.3
750,183,29,11,4,0.47,2025-04-10,1187.39
751,80,29,7,3,0.51,2025-06-16,890.19
752,95,75,9,1,27.5,2025-04-07,257.3
753,118,32,16,2,21.18,2025-01-25,140.95
754,144,2,5,2,9.27,2024-08-04,863.02
755,8,47,20,2,3.98,2025-02-21,305.92
756,132,78,10,4,15.35,2025-02-28,141.03
757,104,84,18,4,0.16,2025-01-21,145.61
758,132,22,3,2,28.15,2025-01-21,106.41
759,184,75,13,3,12.44,2024-10-24,932.23
760,25,27,11,2,12.07,2024-08-04,182.61
761,195,67,17,3,11.72,2025-04-14,197.99
762,96,81,13,3,2.08,2025-05-06,1269.75
763,195,56,6,4,19.15,2024-12-05,1491.94
764,155,92,17,3,21.99,2025-06-13,837.97
765,93,93,13,2,20.28,2025-03-13,608.41
766,160,21,19,4,4.15,2024-11-12,1180.37
767,178,47,19,1,17.37,2024-12-23,131.63
768,61,80,10,1,17.08,2024-10-04,51.71
769,122,59,3,4,26.05,2024-12-29,81.02
770,51,84,14,2,11.37,2024-08-08,64.63
771,147,6,19,1,11.14,2024-12-26,73.06
772,21,19,5,1,18.56,2024-09-02,178.2
773,5,57,5,3,18.99,2025-04-18,118.6
774,92,69,20,3,14.08,2024-07-17,108.0
775,170,3,17,2,13.29,2024-09-05,637.04
776,61,1,10,4,14.82,2025-04-09,648.73
777,22,58,5,2,25.83,2025-04-05,151.32
778,149,38,4,4,13.84,2024-10-17,183.87
779,70,15,6,1,28.2,2024-11-17,68.21
780,1,34,4,3,15.12,2024-06-28,1208.78
781,133,61,7,2,28.48,2024-10-22,282.36
782,12,35,7,2,24.98,2025-05-01,724.68
783,90,64,18,4,10.87,2025-05-06,647.4
784,46,25,3,4,25.91,2025-01-08,683.85
785,34,24,1,2,3.3,2024-07-08,360.4
786,177,12,4,4,27.75,2025-06-06,1401.97
787,78,18,6,2,18.95,2024-08-25,429.16
788,45,15,9,2,1.63,2024-07-26,186.9
789,155,80,14,2,19.33,2024-07-31,100.61
790,73,27,12,1,29.23,2025-05-06,73.49
791,26,72,20,4,2.09,2024-07-08,404.8
792,47,60,4,3,16.64,2024-08-28,415.23
793,121,46,12,3,22.43,2024-09-29,774.81
794,56,89,10,4,24.31,2025-02-14,1344.77
795,94,17,7,2,12.41,2025-03-16,272.58
796,107,93,3,3,6.12,2025-05-03,1074.71
797,63,53,14,3,1.27,2025-06-14,1392.24
798,48,8,10,4,17.39,2025-04-25,1433.32
799,61,79,16,3,13.59,2024-08-13,472.94
800,81,27,16,2,28.46,2025-02-07,148.57
801,26,46,10,4,1.82,2025-04-28,1307.56
802,36,50,13,2,20.56,2024-09-04,153.32
803,1,71,6,3,0.75,2024-07-14,1153.07
804,8,3,12,3,5.14,2024-07-09,1045.38
805,113,93,9,2,13.61,2025-01-28,659.31
806,99,64,13,1,13.65,2024-09-09,156.8
807,180,44,4,3,20.57,2024-08-18,1084.48
808,47,53,11,1,27.31,2025-02-21,341.68
809,127,24,20,3,19.17,2025-02-08,451.88
810,56,60,18,1,28.61,2025-04-19,118.54
811,14,3,11,1,26.45,2024-09-14,270.18
812,28,20,4,1,17.53,2025-04-01,123.01
813,78,46,18,2,25.01,2024-07-13,499.36
814,130,15,1,1,19.28,2024-12-03,76.68
815,109,25,7,1,2.36,2024-09-19,225.3
816,154,94,6,1,22.22,2025-05-03,219.99
817,14,78,15,3,2.85,2025-01-20,121.39
818,187,71,18,1,17.82,2025-03-09,318.25
819,56,17,11,3,21.08,2025-04-09,368.4
820,115,84,20,1,2.0,2025-02-23,35.73
821,7,100,15,1,6.92,2024-09-20,54.37
822,3,9,16,2,27.47,2024-07-07,438.88
823,111,38,7,3,18.49,2025-01-15,130.46
824,151,48,10,1,7.39,2024-12-02,243.04
825,107,60,12,3,20.72,2025-02-17,394.91
826,18,63,14,3,17.9,2024-07-09,1022.71
827,38,86,5,4,15.05,2024-11-06,563.97
828,115,2,18,2,29.29,2024-12-24,672.59
829,15,88,5,2,20.5,2025-05-19,509.74
830,192,72,3,2,11.26,2024-07-19,183.44
831,119,11,5,4,24.0,2025-05-12,46.18
832,28,64,17,4,26.54,2025-04-14,533.58
833,39,77,19,2,3.76,2025-05-08,744.47
834,185,81,19,4,6.02,2025-05-22,1624.88
835,17,72,12,4,6.49,2024-07-16,386.61
836,86,21,9,4,20.74,2025-03-11,976.07
837,126,18,1,2,18.09,2025-05-24,433.71
838,44,94,18,2,18.57,2025-02-25,460.62
839,25,64,4,2,28.22,2025-04-12,260.69
840,145,82,10,4,23.28,2024-11-22,962.16
841,13,95,7,2,3.84,2024-11-01,743.57
842,25,38,1,4,10.43,2024-09-19,191.14
843,68,32,17,1,13.06,2024-09-09,77.73
844,138,11,2,4,11.88,2024-08-10,53.54
845,67,45,11,3,20.08,2025-06-13,319.12
846,109,89,9,2,26.76,2024-07-17,650.62
847,146,33,7,2,9.18,2025-01-11,67.57
848,111,41,17,3,16.56,2025-03-03,163.73
849,111,8,17,4,23.68,2024-11-27,1324.18
850,34,11,2,1,12.49,2025-01-31,13.29
851,111,86,6,3,5.04,2024-12-17,472.82
852,8,51,14,3,14.25,2025-05-07,1247.51
853,168,88,6,4,1.66,2025-05-31,1261.07
854,113,41,2,2,28.27,2024-07-31,93.84
855,83,17,1,4,2.24,2025-02-02,608.46
856,42,76,10,3,13.15,2024-09-25,953.25
857,169,46,5,3,15.9,2025-01-26,840.03
858,101,32,2,2,29.56,2024-08-16,125.96
859,6,79,16,2,4.98,2025-05-10,346.71
860,180,80,2,2,3.43,2024-09-09,120.44
861,26,54,10,4,0.26,2024-11-28,1787.1
862,64,86,2,2,4.67,2025-04-04,316.44
863,187,92,16,3,6.22,2025-05-15,1007.37
864,184,20,16,3,18.92,2025-03-28,362.82
865,59,33,19,1,6.59,2025-02-08,34.75
866,109,74,7,4,0.62,2024-08-06,1624.47
867,198,40,12,1,24.8,2024-08-08,167.61
868,121,32,15,3,10.97,2024-11-22,238.81
869,33,97,8,1,10.61,2025-03-30,235.77
870,181,2,6,3,9.07,2025-06-10,1297.39
871,150,97,10,1,29.26,2025-05-03,186.58
872,21,33,3,2,5.1,2024-12-13,70.61
873,198,77,19,1,26.95,2025-04-09,282.54
874,70,30,17,2,23.3,2025-03-09,42.94
875,112,33,7,2,2.29,2025-06-04,72.7
876,4,77,20,4,29.6,2025-01-19,1089.17
877,94,26,4,2,8.14,2025-01-02,723.23
878,75,22,14,2,2.96,2024-09-05,143.72
879,190,66,20,1,24.88,2024-07-26,205.55
880,62,38,15,3,21.2,2024-07-25,126.12
881,94,90,8,4,18.52,2025-02-04,778.13
882,95,46,15,2,4.68,2025-05-01,634.74
883,152,15,20,4,14.35,2024-09-26,325.47
884,55,98,14,1,23.42,2024-08-20,165.9
885,137,44,9,2,9.11,2024-09-07,827.3
886,131,49,8,1,9.35,2025-01-06,249.85
887,31,75,17,4,0.09,2024-12-21,1418.28
888,40,61,2,1,5.23,2025-06-18,187.08
889,36,67,3,4,26.26,2024-07-28,220.51
890,152,6,8,1,13.25,2024-11-20,71.33
891,6,9,12,4,29.53,2025-01-27,852.83
892,66,6,1,3,11.87,2024-08-01,217.38
893,75,73,10,1,21.46,2024-09-12,6.07
894,4,95,20,1,8.46,2025-03-16,353.92
895,79,32,3,3,10.91,2025-03-28,238.97
896,134,41,6,3,5.72,2024-11-09,185.01
897,118,76,7,1,10.41,2025-03-26,327.77
898,113,8,20,3,16.42,2025-02-25,1087.61
899,94,72,18,2,29.75,2025-01-28,145.22
900,179,50,11,4,19.93,2025-03-07,309.07
901,62,92,19,4,5.98,2025-05-25,1346.59
902,185,62,5,4,1.35,2025-01-06,549.76
903,194,84,19,2,3.79,2025-05-27,70.16
904,79,62,11,3,16.88,2025-05-23,347.41
905,136,7,12,3,22.95,2024-07-19,78.01
906,26,75,10,1,28.21,2024-10-31,254.78
907,179,84,8,3,0.47,2025-04-24,108.87
908,173,80,9,1,15.68,2024-07-30,52.58
909,44,4,4,2,14.13,2024-09-22,517.52
910,133,6,5,4,19.68,2024-11-06,264.16
911,70,58,8,4,16.79,2024-07-27,339.53
912,154,22,9,4,20.61,2025-06-21,235.15
913,118,26,15,3,19.74,2025-04-10,947.85
914,68,3,15,1,3.51,2024-09-02,354.45
915,19,41,16,1,23.99,2025-05-03,49.72
916,20,60,14,2,3.7,2025-02-03,319.79
917,113,14,8,3,20.96,2025-04-27,261.09
918,140,75,18,2,12.48,2025-02-01,621.2
919,47,82,10,1,15.42,2024-12-17,265.18
920,1,12,20,1,27.1,2024-07-14,353.65
921,90,87,6,4,26.7,2025-04-21,1073.58
922,142,12,12,3,24.54,2024-09-25,1098.19
923,64,13,2,1,15.3,2025-02-09,353.25
924,38,25,7,4,22.09,2024-10-21,719.11
925,37,45,16,3,15.39,2024-08-08,337.85
926,126,19,3,2,26.09,2024-11-29,323.44
927,139,55,13,3,12.08,2024-08-02,793.81
928,100,100,3,3,29.11,2024-11-22,124.22
929,77,45,18,1,27.97,2025-04-02,95.87
930,3,8,11,1,22.25,2024-10-18,337.25
931,161,93,8,3,8.38,2025-04-26,1048.84
932,134,53,6,1,3.95,2025-01-30,451.48
933,178,55,1,1,25.64,2025-04-07,223.79
934,10,32,1,1,4.96,2025-02-24,84.98
935,5,51,8,4,25.63,2025-05-25,1442.6
936,151,44,5,4,14.72,2024-11-10,1552.47
937,138,82,16,3,12.2,2025-01-06,825.84
938,172,70,11,1,27.1,2025-02-16,359.77
939,130,18,5,4,18.12,2025-05-17,867.11
940,13,83,4,3,17.3,2025-02-04,418.77
941,168,22,6,1,16.76,2025-05-28,61.64
942,130,37,14,2,11.14,2024-11-05,276.85
943,84,96,19,1,23.57,2025-01-07,190.64
944,65,56,9,1,7.58,2025-02-12,426.36
945,63,59,12,4,28.17,2025-05-18,78.7
946,101,3,11,3,26.82,2025-01-24,806.46
947,73,28,14,3,10.12,2024-08-20,699.85
948,17,74,16,4,21.88,2024-12-31,1276.95
949,9,35,1,1,17.2,2024-07-31,399.92
950,143,61,13,2,10.13,2025-06-07,354.81
951,152,93,13,1,29.66,2025-05-19,268.41
952,38,54,2,1,0.76,2024-07-21,444.54
953,163,63,4,2,7.58,2024-10-18,767.51
954,94,79,6,4,15.6,2024-09-12,615.92
955,95,97,5,3,15.66,2024-11-27,667.34
956,49,7,3,4,17.67,2024-08-05,111.15
957,69,76,1,4,22.55,2024-11-02,1133.43
958,62,49,4,1,18.7,2025-05-18,224.08
959,188,94,20,3,18.01,2024-12-11,695.68
960,178,85,2,3,1.61,2025-01-25,469.14
961,78,31,5,4,11.3,2024-11-13,1084.73
962,117,58,3,2,6.96,2024-08-21,189.82
963,120,61,9,4,7.96,2024-07-13,726.75
964,137,24,20,2,16.63,2025-05-24,310.72
965,162,20,6,3,5.99,2025-06-26,420.68
966,76,37,18,4,8.82,2025-02-20,568.16
967,35,4,6,1,7.11,2024-11-20,279.91
968,1,92,19,4,28.46,2025-04-10,1024.62
969,40,20,12,3,28.34,2024-12-30,320.66
970,64,60,11,1,18.3,2024-08-20,135.65
971,150,24,2,1,27.74,2025-03-28,134.66
972,60,50,15,2,23.57,2025-04-01,147.51
973,64,49,12,1,17.7,2025-02-14,226.84
974,93,51,12,1,0.19,2024-12-25,484.02
975,72,96,9,4,23.18,2024-11-14,766.45
976,11,36,2,3,21.07,2024-08-02,959.38
977,105,98,3,2,18.46,2025-04-11,353.28
978,14,100,12,4,22.81,2024-11-29,180.35
979,60,66,16,1,15.39,2024-08-14,231.52
980,30,79,1,1,21.12,2025-03-30,143.91
981,35,34,3,2,28.06,2024-10-15,683.0
982,165,36,20,3,11.27,2024-07-12,1078.5
983,5,6,2,2,21.24,2024-10-05,129.51
984,83,39,9,4,14.27,2025-04-14,1178.62
985,123,42,19,2,20.23,2024-08-18,399.03
986,78,58,15,1,22.89,2025-06-17,78.66
987,154,12,18,4,1.36,2024-10-10,1914.05
988,62,3,11,1,19.4,2024-10-26,296.08
989,132,18,16,3,6.8,2025-02-02,740.24
990,89,40,17,1,20.1,2024-09-22,178.08
991,42,21,5,1,14.05,2025-02-20,264.61
992,89,15,12,2,23.21,2024-12-24,145.9
993,146,97,11,1,3.7,2025-01-27,253.99
994,40,99,15,4,18.79,2024-08-29,57.11
995,72,26,3,4,8.35,2024-07-31,1443.16
996,39,8,1,3,25.59,2025-06-25,968.28
997,104,100,20,4,27.85,2025-04-13,168.57
998,14,94,16,2,29.89,2025-03-07,396.58
999,32,87,2,3,23.88,2024-12-03,836.16
1000,179,42,2,4,22.61,2025-05-17,774.24
